system_id,id,created,uuid,parent_uuid,event,task_action,failed,changed,playbook,play,task,role,job_id,host_id,host_name,cluster_id
1,147,2020-03-20 23:18:16.124843,a887a5fa-e933-4c74-be4e-b28ca03e9951,0242ac12-0005-bf87-2a24-000000000010,runner_on_start,5,f,f,2,1,33,6,12,2,3,1
1,148,2020-03-20 23:18:16.171032,3ef32a77-2b79-4b64-a1dd-81a4633324a5,0242ac12-0005-bf87-2a24-000000000010,runner_on_start,5,f,f,2,1,33,6,12,1,6,1
1,149,2020-03-20 23:18:16.691928,87509121-f54c-4b38-b684-5e924603a127,0242ac12-0005-bf87-2a24-000000000010,runner_on_ok,5,f,f,2,1,33,6,12,2,3,1
1,150,2020-03-20 23:18:16.717881,44ff00e1-ad23-4f3e-98eb-6e30227cb326,0242ac12-0005-bf87-2a24-000000000010,runner_on_ok,5,f,f,2,1,33,6,12,1,6,1
1,151,2020-03-20 23:18:16.754418,ca0c71fb-ba36-4ec8-826f-a449e8eb8f3a,0242ac12-0005-bf87-2a24-000000000010,playbook_on_include,5,f,f,2,1,33,6,12,,,1
1,152,2020-03-20 23:18:16.775155,0242ac12-0005-bf87-2a24-00000000004a,0242ac12-0005-bf87-2a24-000000000007,playbook_on_task_start,2,t,f,2,1,24,6,12,,,1
1,153,2020-03-20 23:18:16.776284,92804bbd-ee7f-4350-b3a3-4ac0c9dd29a4,0242ac12-0005-bf87-2a24-00000000004a,runner_on_start,2,f,f,2,1,24,6,12,2,3,1
1,154,2020-03-20 23:18:16.819645,1ce2511b-a070-4254-9dbf-0232220f4f3c,0242ac12-0005-bf87-2a24-00000000004a,runner_on_start,2,f,f,2,1,24,6,12,1,6,1
1,155,2020-03-20 23:18:18.22126,2e66e00f-9784-4922-8bd6-5e4f086f570c,0242ac12-0005-bf87-2a24-00000000004a,runner_on_ok,2,f,f,2,1,24,6,12,1,6,1
1,156,2020-03-20 23:19:10.446433,093ab9fb-34b5-41d4-9b37-3219ccd68bda,0242ac12-0005-bf87-2a24-00000000004a,runner_on_failed,2,t,f,2,1,24,6,12,2,3,1
1,157,2020-03-20 23:19:10.47674,b2ddcd65-981a-4a19-a588-6ece729b84e2,0242ac12-0005-bf87-2a24-000000000011,runner_on_start,5,f,f,2,1,33,6,12,1,6,1
1,158,2020-03-20 23:19:10.47565,0242ac12-0005-bf87-2a24-000000000011,0242ac12-0005-bf87-2a24-000000000007,playbook_on_task_start,5,f,f,2,1,33,6,12,,,1
1,159,2020-03-20 23:19:10.748419,bc130623-6c56-43f3-8264-e4f57ac84655,0242ac12-0005-bf87-2a24-000000000011,runner_on_skipped,5,f,f,2,1,33,6,12,1,6,1
1,160,2020-03-20 23:19:10.768111,0242ac12-0005-bf87-2a24-000000000012,0242ac12-0005-bf87-2a24-000000000007,playbook_on_task_start,6,f,f,2,1,14,6,12,,,1
1,161,2020-03-20 23:19:10.773543,48ae18ff-29d9-45c7-831f-66c4559997e7,0242ac12-0005-bf87-2a24-000000000012,runner_on_start,6,f,f,2,1,14,6,12,1,6,1
1,162,2020-03-20 23:19:11.960093,aacb9786-f477-4395-be19-f100c6e5195a,0242ac12-0005-bf87-2a24-000000000012,runner_on_ok,6,f,f,2,1,14,6,12,1,6,1
1,163,2020-03-20 23:19:12.114675,f20ffbd8-c5fc-4c75-aaab-588de79991ba,0242ac12-0005-bf87-2a24-000000000013,playbook_on_include,5,f,f,2,1,33,6,12,,,1
1,164,2020-03-20 23:19:11.977114,0242ac12-0005-bf87-2a24-000000000013,0242ac12-0005-bf87-2a24-000000000007,playbook_on_task_start,5,f,f,2,1,33,6,12,,,1
1,165,2020-03-20 23:19:12.148597,35ad2401-459e-4085-9e37-f9456d18af4f,0242ac12-0005-bf87-2a24-000000000079,runner_on_start,18,f,f,2,1,2,6,12,1,6,1
1,166,2020-03-20 23:19:11.977992,d0943c2a-d32c-40fa-af91-6136d948fbd1,0242ac12-0005-bf87-2a24-000000000013,runner_on_start,5,f,f,2,1,33,6,12,1,6,1
1,167,2020-03-20 23:19:12.147026,0242ac12-0005-bf87-2a24-000000000079,0242ac12-0005-bf87-2a24-000000000007,playbook_on_task_start,18,f,f,2,1,2,6,12,,,1
1,168,2020-03-20 23:19:12.003842,7331d6ef-4509-414e-b2cc-5bf4e26ac6a0,0242ac12-0005-bf87-2a24-000000000013,runner_on_ok,5,f,f,2,1,33,6,12,1,6,1
1,169,2020-03-20 23:19:13.410725,0c547b93-9a0d-43c0-a07e-b67b8e5b9ed5,0242ac12-0005-bf87-2a24-000000000079,runner_item_on_ok,18,f,f,2,1,2,6,12,1,6,1
1,170,2020-03-20 23:19:13.861148,44ee8645-6a0c-4ed6-b277-70a7858015d1,0242ac12-0005-bf87-2a24-000000000079,runner_item_on_ok,18,f,f,2,1,2,6,12,1,6,1
1,171,2020-03-20 23:19:14.28915,96ab54f1-6a0c-4033-9364-b17cb9ad1c87,0242ac12-0005-bf87-2a24-000000000079,runner_item_on_ok,18,f,f,2,1,2,6,12,1,6,1
1,172,2020-03-20 23:19:14.703722,adba6af8-2b7d-48a1-b5b7-c2d9bf29b2d4,0242ac12-0005-bf87-2a24-000000000079,runner_item_on_ok,18,f,f,2,1,2,6,12,1,6,1
1,173,2020-03-20 23:19:15.121689,2918fa80-9a4e-4707-9a40-6382200d8118,0242ac12-0005-bf87-2a24-000000000079,runner_item_on_ok,18,f,f,2,1,2,6,12,1,6,1
1,174,2020-03-20 23:19:15.554375,7803297c-4359-494b-b938-b2b0a7f7e6b2,0242ac12-0005-bf87-2a24-000000000079,runner_item_on_ok,18,f,f,2,1,2,6,12,1,6,1
1,175,2020-03-20 23:19:15.969611,2602d3b6-5605-4d5c-8b92-351bfb3f7ae9,0242ac12-0005-bf87-2a24-000000000079,runner_item_on_ok,18,f,f,2,1,2,6,12,1,6,1
1,176,2020-03-20 23:19:16.386963,7f67bf1c-1327-44f3-8d2c-955df0117bc0,0242ac12-0005-bf87-2a24-000000000079,runner_item_on_ok,18,f,f,2,1,2,6,12,1,6,1
1,177,2020-03-20 23:19:16.39143,9e32f566-6faa-4ad4-a1c3-a67e7c9b6929,0242ac12-0005-bf87-2a24-000000000079,runner_on_ok,18,f,f,2,1,2,6,12,1,6,1
1,178,2020-03-20 23:19:16.422405,0242ac12-0005-bf87-2a24-00000000007a,0242ac12-0005-bf87-2a24-000000000007,playbook_on_task_start,18,f,f,2,1,13,6,12,,,1
1,179,2020-03-20 23:19:16.423296,24c6a0ee-bb2b-4dae-8216-b2d9416379d3,0242ac12-0005-bf87-2a24-00000000007a,runner_on_start,18,f,f,2,1,13,6,12,1,6,1
1,180,2020-03-20 23:19:16.77413,658434c9-90ca-4633-9e8b-56817381cc1d,0242ac12-0005-bf87-2a24-00000000007a,runner_on_skipped,18,f,f,2,1,13,6,12,1,6,1
1,181,2020-03-20 23:19:16.79653,0242ac12-0005-bf87-2a24-00000000007b,0242ac12-0005-bf87-2a24-000000000007,playbook_on_task_start,18,f,f,2,1,43,6,12,,,1
1,182,2020-03-20 23:19:16.797436,bacf2da8-89f3-4a24-9824-c85a1c088052,0242ac12-0005-bf87-2a24-00000000007b,runner_on_start,18,f,f,2,1,43,6,12,1,6,1
1,183,2020-03-20 23:19:17.070357,2a979bef-d09b-4bf1-a6c3-c2aaad903b4a,0242ac12-0005-bf87-2a24-00000000007b,runner_on_skipped,18,f,f,2,1,43,6,12,1,6,1
1,184,2020-03-20 23:19:17.086758,0242ac12-0005-bf87-2a24-000000000014,0242ac12-0005-bf87-2a24-000000000007,playbook_on_task_start,5,f,f,2,1,33,6,12,,,1
1,185,2020-03-20 23:19:17.087532,c22a7034-8a08-417f-bcf8-b9ffb09e591b,0242ac12-0005-bf87-2a24-000000000014,runner_on_start,5,f,f,2,1,33,6,12,1,6,1
1,186,2020-03-20 23:19:17.408738,cd913189-16ad-4186-a85f-3b4655c2eff6,0242ac12-0005-bf87-2a24-000000000014,runner_on_ok,5,f,f,2,1,33,6,12,1,6,1
1,187,2020-03-20 23:19:17.435145,74931026-7ee8-433d-ac6c-46ab2c143375,0242ac12-0005-bf87-2a24-000000000014,playbook_on_include,5,f,f,2,1,33,6,12,,,1
1,188,2020-03-20 23:19:17.462465,0242ac12-0005-bf87-2a24-0000000000a9,0242ac12-0005-bf87-2a24-000000000007,playbook_on_task_start,16,f,f,2,1,78,6,12,,,1
1,189,2020-03-20 23:19:17.463709,88988857-03fd-4e92-a27f-ff8b58eabe60,0242ac12-0005-bf87-2a24-0000000000a9,runner_on_start,16,f,f,2,1,78,6,12,1,6,1
1,190,2020-03-20 23:19:17.794707,3de32e74-16f2-4511-b675-a9fb62c56e57,0242ac12-0005-bf87-2a24-0000000000a9,runner_on_skipped,16,f,f,2,1,78,6,12,1,6,1
1,191,2020-03-20 23:19:17.816176,0242ac12-0005-bf87-2a24-0000000000aa,0242ac12-0005-bf87-2a24-000000000007,playbook_on_task_start,16,f,f,2,1,77,6,12,,,1
1,192,2020-03-20 23:19:17.820853,582bba62-3933-41d3-b06b-fd5ba23cba40,0242ac12-0005-bf87-2a24-0000000000aa,runner_on_start,16,f,f,2,1,77,6,12,1,6,1
1,193,2020-03-20 23:19:18.104622,1b0fb80a-04fc-4f53-b151-d5d31ae2edf4,0242ac12-0005-bf87-2a24-0000000000aa,runner_on_ok,16,f,f,2,1,77,6,12,1,6,1
1,194,2020-03-20 23:19:18.125923,0211903a-cbe6-460d-b1f9-c1d49ee78dd5,0242ac12-0005-bf87-2a24-0000000000ab,runner_on_start,2,f,f,2,1,23,6,12,1,6,1
1,195,2020-03-20 23:19:18.125016,0242ac12-0005-bf87-2a24-0000000000ab,0242ac12-0005-bf87-2a24-000000000007,playbook_on_task_start,2,f,f,2,1,23,6,12,,,1
1,196,2020-03-20 23:19:19.066091,0eb1d9dc-56c3-4269-9317-1798a792456a,0242ac12-0005-bf87-2a24-0000000000ac,runner_on_start,6,f,f,2,1,12,6,12,1,6,1
1,197,2020-03-20 23:19:19.065156,0242ac12-0005-bf87-2a24-0000000000ac,0242ac12-0005-bf87-2a24-000000000007,playbook_on_task_start,6,f,f,2,1,12,6,12,,,1
1,198,2020-03-20 23:19:19.048479,707c15b3-c766-49ca-94a8-372acb315d61,0242ac12-0005-bf87-2a24-0000000000ab,runner_on_ok,2,f,f,2,1,23,6,12,1,6,1
1,199,2020-03-20 23:19:19.871651,568f54fc-d233-463d-9ec9-7d7d1707c070,0242ac12-0005-bf87-2a24-0000000000ac,runner_on_ok,6,f,f,2,1,12,6,12,1,6,1
1,200,2020-03-20 23:19:19.890039,493799db-fb42-4336-9dde-020cccbe71b4,0242ac12-0005-bf87-2a24-0000000000ad,runner_on_start,18,f,f,2,1,68,6,12,1,6,1
1,201,2020-03-20 23:19:19.889197,0242ac12-0005-bf87-2a24-0000000000ad,0242ac12-0005-bf87-2a24-000000000007,playbook_on_task_start,18,f,f,2,1,68,6,12,,,1
1,202,2020-03-20 23:19:20.552144,0242ac12-0005-bf87-2a24-000000000015,0242ac12-0005-bf87-2a24-000000000007,playbook_on_task_start,5,f,f,2,1,33,6,12,,,1
1,203,2020-03-20 23:19:20.532767,c3e83204-9287-4736-86da-ee2ef5c6b103,0242ac12-0005-bf87-2a24-0000000000ad,runner_on_ok,18,f,f,2,1,68,6,12,1,6,1
1,204,2020-03-20 23:19:20.552984,df5e3565-0916-4ca7-a794-20b61304c17f,0242ac12-0005-bf87-2a24-000000000015,runner_on_start,5,f,f,2,1,33,6,12,1,6,1
1,205,2020-03-20 23:19:20.948996,0242ac12-0005-bf87-2a24-000000000019,0242ac12-0005-bf87-2a24-000000000007,playbook_on_task_start,13,f,f,2,1,63,1,12,,,1
1,206,2020-03-20 23:19:20.927847,ab7b9523-6491-4853-a71b-510fab8ea420,0242ac12-0005-bf87-2a24-000000000015,runner_on_skipped,5,f,f,2,1,33,6,12,1,6,1
1,207,2020-03-20 23:19:20.950357,961b3a0b-780e-485b-9c2d-eeead8398120,0242ac12-0005-bf87-2a24-000000000019,runner_on_start,13,f,f,2,1,63,1,12,1,6,1
1,208,2020-03-20 23:19:21.886164,0d43d7e9-4775-4428-b19d-1bc179be96b8,0242ac12-0005-bf87-2a24-000000000019,runner_on_ok,13,f,f,2,1,63,1,12,1,6,1
1,209,2020-03-20 23:19:21.904632,ac335bc6-c48f-4ccb-bb71-619458ce9a08,0242ac12-0005-bf87-2a24-00000000001a,runner_on_start,18,f,f,2,1,32,1,12,1,6,1
1,210,2020-03-20 23:19:21.903745,0242ac12-0005-bf87-2a24-00000000001a,0242ac12-0005-bf87-2a24-000000000007,playbook_on_task_start,18,f,f,2,1,32,1,12,,,1
1,211,2020-03-20 23:19:22.939955,fe30bc82-eb14-4f29-8ec3-8c2606ecb0c4,0242ac12-0005-bf87-2a24-00000000001a,runner_on_ok,18,f,f,2,1,32,1,12,1,6,1
1,212,2020-03-20 23:19:22.943386,a2fdda58-353d-496b-a063-7f164f069424,98ba308f-4ea4-4d41-affa-d4509a4493d4,playbook_on_stats,,t,f,2,,,,12,,,1
1,213,2020-03-20 23:19:42.130178,5ee725ef-5554-490d-803d-8a95907e361b,"",verbose,,f,f,,,,,14,,,1
1,214,2020-03-20 23:19:42.985529,0242ac12-0005-ce88-342f-000000000007,c1265a8e-8937-4082-82f3-9ae357be06dd,playbook_on_play_start,,f,f,5,5,,,14,,,1
1,215,2020-03-20 23:19:43.007225,0242ac12-0005-ce88-342f-000000000012,0242ac12-0005-ce88-342f-000000000007,playbook_on_task_start,1,f,f,5,5,64,,14,,,1
1,216,2020-03-20 23:19:42.982786,c1265a8e-8937-4082-82f3-9ae357be06dd,"",playbook_on_start,,f,f,5,,,,14,,,1
1,217,2020-03-20 23:19:43.009731,3df0cf07-95bd-47f7-8c0c-9cef13acc3b1,0242ac12-0005-ce88-342f-000000000012,runner_on_start,1,f,f,5,5,64,,14,2,3,1
1,218,2020-03-20 23:19:43.029222,2e0bbac4-68ac-42c3-bdca-36783df34fed,0242ac12-0005-ce88-342f-000000000012,runner_on_start,1,f,f,5,5,64,,14,1,6,1
1,219,2020-03-20 23:19:44.963925,58ef4b58-6aab-4e58-94bf-751fcb5643aa,0242ac12-0005-ce88-342f-000000000012,runner_on_ok,1,f,f,5,5,64,,14,1,6,1
1,220,2020-03-20 23:20:21.449546,ae9b456c-3973-4a88-874e-19a2473aca95,0242ac12-0005-ce88-342f-000000000012,runner_on_ok,1,f,f,5,5,64,,14,2,3,1
1,221,2020-03-20 23:20:21.475864,0242ac12-0005-ce88-342f-00000000000c,0242ac12-0005-ce88-342f-000000000007,playbook_on_task_start,8,f,f,5,5,80,5,14,,,1
1,222,2020-03-20 23:20:21.476689,25a1e614-1a3d-4436-9954-e333e70e98cc,0242ac12-0005-ce88-342f-00000000000c,runner_on_start,8,f,f,5,5,80,5,14,2,3,1
1,223,2020-03-20 23:20:21.522962,5d215462-bcde-4fde-b455-8fb28586e102,0242ac12-0005-ce88-342f-00000000000c,runner_on_start,8,f,f,5,5,80,5,14,1,6,1
1,224,2020-03-20 23:20:22.725527,6b6c89fa-403e-4bbb-92bd-af58f09a2f72,0242ac12-0005-ce88-342f-00000000000c,runner_on_ok,8,f,f,5,5,80,5,14,1,6,1
1,225,2020-03-20 23:20:42.419765,33c146d6-e5eb-4db1-90c9-ebef59ee575b,0242ac12-0005-ce88-342f-00000000000c,runner_on_ok,8,f,f,5,5,80,5,14,2,3,1
1,226,2020-03-20 23:20:42.446777,a17e5813-96aa-457a-8e37-4f6548f4f36c,0242ac12-0005-ce88-342f-00000000000d,runner_on_start,4,f,f,5,5,1,5,14,2,3,1
1,227,2020-03-20 23:20:42.445586,0242ac12-0005-ce88-342f-00000000000d,0242ac12-0005-ce88-342f-000000000007,playbook_on_task_start,4,f,f,5,5,1,5,14,,,1
1,228,2020-03-20 23:20:42.505384,0e0765fb-7e1e-4bbc-94f3-1c4754c21d65,0242ac12-0005-ce88-342f-00000000000d,runner_on_start,4,f,f,5,5,1,5,14,1,6,1
1,229,2020-03-20 23:20:42.997714,6cfd96fb-c05f-4b83-8843-5c15ae07d44f,0242ac12-0005-ce88-342f-00000000000d,runner_on_skipped,4,f,f,5,5,1,5,14,2,3,1
1,230,2020-03-20 23:20:43.038701,0242ac12-0005-ce88-342f-00000000000e,0242ac12-0005-ce88-342f-000000000007,playbook_on_task_start,9,f,f,5,5,50,5,14,,,1
1,231,2020-03-20 23:20:43.042873,7a5619dc-2092-4656-ab29-6242592c4ac6,0242ac12-0005-ce88-342f-00000000000e,runner_on_start,9,f,f,5,5,50,5,14,2,3,1
1,232,2020-03-20 23:20:43.022843,a6bee3b6-ec93-445d-a10d-84735207301d,0242ac12-0005-ce88-342f-00000000000d,runner_on_skipped,4,f,f,5,5,1,5,14,1,6,1
1,233,2020-03-20 23:20:43.115329,81922b51-4188-42ee-944c-103152611a51,0242ac12-0005-ce88-342f-00000000000e,runner_on_start,9,f,f,5,5,50,5,14,1,6,1
1,234,2020-03-20 23:20:43.572639,eaa43093-d60f-4f4d-a0ed-62c43eb33b67,0242ac12-0005-ce88-342f-00000000000e,runner_on_skipped,9,f,f,5,5,50,5,14,2,3,1
1,235,2020-03-20 23:20:43.602469,46236f71-524c-4209-865e-0a2c4c3f7b92,0242ac12-0005-ce88-342f-00000000000e,runner_on_skipped,9,f,f,5,5,50,5,14,1,6,1
1,236,2020-03-20 23:20:43.612386,4a5b61f5-382c-4a49-bc36-fd145eb94b06,c1265a8e-8937-4082-82f3-9ae357be06dd,playbook_on_stats,,f,f,5,,,,14,,,1
1,237,2020-03-20 23:21:03.610332,66b8dbd5-c31a-48c0-8626-bfcc90c35bfb,"",verbose,,f,f,,,,,16,,,1
1,238,2020-03-20 23:21:04.448421,0242ac12-0005-236a-5656-000000000007,a8744a86-d920-4930-9319-b7f1a5d3ace6,playbook_on_play_start,,f,f,2,1,,,16,,,1
1,239,2020-03-20 23:21:04.465744,0242ac12-0005-236a-5656-000000000021,0242ac12-0005-236a-5656-000000000007,playbook_on_task_start,1,f,f,2,1,64,,16,,,1
1,240,2020-03-20 23:21:04.466581,d9d624cd-f2d5-45a9-b945-dff547577299,0242ac12-0005-236a-5656-000000000021,runner_on_start,1,f,f,2,1,64,,16,2,3,1
1,241,2020-03-20 23:21:04.445486,a8744a86-d920-4930-9319-b7f1a5d3ace6,"",playbook_on_start,,f,f,2,,,,16,,,1
1,242,2020-03-20 23:21:04.485892,7f875fb1-8c34-461d-95e7-df54e1507b8a,0242ac12-0005-236a-5656-000000000021,runner_on_start,1,f,f,2,1,64,,16,1,6,1
1,243,2020-03-20 23:21:06.3384,99ac7229-44b1-4fa3-adc5-3ae95ec3c6d7,0242ac12-0005-236a-5656-000000000021,runner_on_ok,1,f,f,2,1,64,,16,1,6,1
1,244,2020-03-20 23:21:41.662055,0242ac12-0005-236a-5656-00000000000f,0242ac12-0005-236a-5656-000000000007,playbook_on_task_start,11,f,f,2,1,59,6,16,,,1
1,245,2020-03-20 23:21:41.635498,b384aa6e-7149-4cbd-962d-afa41a5e5b39,0242ac12-0005-236a-5656-000000000021,runner_on_ok,1,f,f,2,1,64,,16,2,3,1
1,246,2020-03-20 23:21:41.663097,6569174b-95e7-4c1b-a5f0-b0d2755438c5,0242ac12-0005-236a-5656-00000000000f,runner_on_start,11,f,f,2,1,59,6,16,2,3,1
1,247,2020-03-20 23:21:41.713019,f6219ef0-2214-4f58-bd45-1f5c8f1350fe,0242ac12-0005-236a-5656-00000000000f,runner_on_start,11,f,f,2,1,59,6,16,1,6,1
1,248,2020-03-20 23:21:42.261183,666060e2-2d0f-4b10-a4fc-58459c595af5,0242ac12-0005-236a-5656-00000000000f,runner_on_ok,11,f,f,2,1,59,6,16,1,6,1
1,249,2020-03-20 23:21:42.282573,0242ac12-0005-236a-5656-000000000010,0242ac12-0005-236a-5656-000000000007,playbook_on_task_start,5,f,f,2,1,33,6,16,,,1
1,250,2020-03-20 23:21:42.283724,dd7bc740-9cd7-44a1-b761-33cf3cc1fc70,0242ac12-0005-236a-5656-000000000010,runner_on_start,5,f,f,2,1,33,6,16,2,3,1
1,251,2020-03-20 23:21:42.254152,b4ad788d-cc80-40af-8761-d2558753d16a,0242ac12-0005-236a-5656-00000000000f,runner_on_ok,11,f,f,2,1,59,6,16,2,3,1
1,252,2020-03-20 23:21:42.329887,357846d2-f44d-4e18-987f-44b739b4ff4e,0242ac12-0005-236a-5656-000000000010,runner_on_start,5,f,f,2,1,33,6,16,1,6,1
1,253,2020-03-20 23:21:42.8057,5d57225c-b672-4648-98e6-d403c289ea18,0242ac12-0005-236a-5656-000000000010,runner_on_ok,5,f,f,2,1,33,6,16,2,3,1
1,254,2020-03-20 23:21:42.875346,3e73322c-18a5-4de7-b3c7-318158f8e299,0242ac12-0005-236a-5656-00000000004a,runner_on_start,2,f,f,2,1,24,6,16,2,3,1
1,255,2020-03-20 23:21:42.8554,b494c4f5-75c7-42aa-92f4-c87e258c6196,0242ac12-0005-236a-5656-000000000010,playbook_on_include,5,f,f,2,1,33,6,16,,,1
1,256,2020-03-20 23:21:42.874301,0242ac12-0005-236a-5656-00000000004a,0242ac12-0005-236a-5656-000000000007,playbook_on_task_start,2,t,f,2,1,24,6,16,,,1
1,257,2020-03-20 23:21:42.818758,5326e4cf-a8b4-453a-ac0e-5eba1c3a4af3,0242ac12-0005-236a-5656-000000000010,runner_on_ok,5,f,f,2,1,33,6,16,1,6,1
1,258,2020-03-20 23:21:42.92096,d9b7e840-d0ec-41b2-b6e4-91f7b814332f,0242ac12-0005-236a-5656-00000000004a,runner_on_start,2,f,f,2,1,24,6,16,1,6,1
1,259,2020-03-20 23:21:44.31455,e65b0ebe-18be-454b-8ea2-d725bb547dd8,0242ac12-0005-236a-5656-00000000004a,runner_on_ok,2,f,f,2,1,24,6,16,1,6,1
1,260,2020-03-20 23:22:36.491202,5aa3970a-c0a9-4097-a469-6a6163593ac8,0242ac12-0005-236a-5656-00000000004a,runner_on_failed,2,t,f,2,1,24,6,16,2,3,1
1,261,2020-03-20 23:22:36.516167,b0caba5c-6aa3-4ac1-ba6e-7e9ef55af34a,0242ac12-0005-236a-5656-000000000011,runner_on_start,5,f,f,2,1,33,6,16,1,6,1
1,262,2020-03-20 23:22:36.515104,0242ac12-0005-236a-5656-000000000011,0242ac12-0005-236a-5656-000000000007,playbook_on_task_start,5,f,f,2,1,33,6,16,,,1
1,263,2020-03-20 23:22:36.81886,24a0714a-b8e1-41f0-9ba8-cd48ace1eb23,0242ac12-0005-236a-5656-000000000011,runner_on_skipped,5,f,f,2,1,33,6,16,1,6,1
1,264,2020-03-20 23:22:36.836419,0242ac12-0005-236a-5656-000000000012,0242ac12-0005-236a-5656-000000000007,playbook_on_task_start,6,f,f,2,1,14,6,16,,,1
1,265,2020-03-20 23:22:36.837495,84b34c87-1b95-4a2a-914f-4094b800c16d,0242ac12-0005-236a-5656-000000000012,runner_on_start,6,f,f,2,1,14,6,16,1,6,1
1,266,2020-03-20 23:22:38.236166,9725b26c-3a5d-4e62-8337-85400c4ef9a7,0242ac12-0005-236a-5656-000000000012,runner_on_ok,6,f,f,2,1,14,6,16,1,6,1
1,267,2020-03-20 23:22:38.301412,0242ac12-0005-236a-5656-000000000013,0242ac12-0005-236a-5656-000000000007,playbook_on_task_start,5,f,f,2,1,33,6,16,,,1
1,268,2020-03-20 23:22:38.377047,74cf54ac-5198-4ae0-b5a0-6a0059712a05,0242ac12-0005-236a-5656-000000000013,playbook_on_include,5,f,f,2,1,33,6,16,,,1
1,269,2020-03-20 23:22:38.414939,0242ac12-0005-236a-5656-000000000079,0242ac12-0005-236a-5656-000000000007,playbook_on_task_start,18,f,f,2,1,2,6,16,,,1
1,270,2020-03-20 23:22:38.302301,9a0e1cfe-d6fd-4045-966b-d72d597f443a,0242ac12-0005-236a-5656-000000000013,runner_on_start,5,f,f,2,1,33,6,16,1,6,1
1,271,2020-03-20 23:22:38.338969,050f01ff-ba05-45a7-8ba7-14bd1737e3be,0242ac12-0005-236a-5656-000000000013,runner_on_ok,5,f,f,2,1,33,6,16,1,6,1
1,272,2020-03-20 23:22:38.416006,276a2fc0-b065-4fcd-9594-a9a5971ea522,0242ac12-0005-236a-5656-000000000079,runner_on_start,18,f,f,2,1,2,6,16,1,6,1
1,273,2020-03-20 23:22:39.811847,e518a7f3-e5f0-47b6-9014-801af30f04d3,0242ac12-0005-236a-5656-000000000079,runner_item_on_ok,18,f,f,2,1,2,6,16,1,6,1
1,274,2020-03-20 23:22:40.221754,f5d3b3cf-adee-4ba7-8188-1f19e5d1a360,0242ac12-0005-236a-5656-000000000079,runner_item_on_ok,18,f,f,2,1,2,6,16,1,6,1
1,275,2020-03-20 23:22:40.689032,b9701b5d-5f5b-4042-baae-219c81780ddd,0242ac12-0005-236a-5656-000000000079,runner_item_on_ok,18,f,f,2,1,2,6,16,1,6,1
1,276,2020-03-20 23:22:41.091277,57769b8b-a9b6-4c33-8274-70129fba4322,0242ac12-0005-236a-5656-000000000079,runner_item_on_ok,18,f,f,2,1,2,6,16,1,6,1
1,277,2020-03-20 23:22:41.501059,72f915e8-1bcf-4aea-91d6-c82b1bba0cac,0242ac12-0005-236a-5656-000000000079,runner_item_on_ok,18,f,f,2,1,2,6,16,1,6,1
1,278,2020-03-20 23:22:41.910985,370529b7-de8e-48f9-9a17-7f81e03deb86,0242ac12-0005-236a-5656-000000000079,runner_item_on_ok,18,f,f,2,1,2,6,16,1,6,1
1,279,2020-03-20 23:22:42.311929,965ec9b1-7a72-4438-ba37-50d0ca38a30a,0242ac12-0005-236a-5656-000000000079,runner_item_on_ok,18,f,f,2,1,2,6,16,1,6,1
1,280,2020-03-20 23:22:42.801621,0242ac12-0005-236a-5656-00000000007a,0242ac12-0005-236a-5656-000000000007,playbook_on_task_start,18,f,f,2,1,13,6,16,,,1
1,281,2020-03-20 23:22:42.772012,e3d096a1-8dd2-4cc9-b541-b08fca296384,0242ac12-0005-236a-5656-000000000079,runner_item_on_ok,18,f,f,2,1,2,6,16,1,6,1
1,282,2020-03-20 23:22:42.774528,45aa23a5-7976-427a-90a3-56e3680c3ee4,0242ac12-0005-236a-5656-000000000079,runner_on_ok,18,f,f,2,1,2,6,16,1,6,1
1,283,2020-03-20 23:22:42.802581,15322954-91c2-4764-9de6-90a7b9ba89c5,0242ac12-0005-236a-5656-00000000007a,runner_on_start,18,f,f,2,1,13,6,16,1,6,1
1,284,2020-03-20 23:22:43.096229,d1a597a6-8bd1-4018-900c-32e40ad310ea,0242ac12-0005-236a-5656-00000000007a,runner_on_skipped,18,f,f,2,1,13,6,16,1,6,1
1,285,2020-03-20 23:22:43.113029,18b7bd58-901a-4b47-af3a-5724f67ae5ca,0242ac12-0005-236a-5656-00000000007b,runner_on_start,18,f,f,2,1,43,6,16,1,6,1
1,286,2020-03-20 23:22:43.112192,0242ac12-0005-236a-5656-00000000007b,0242ac12-0005-236a-5656-000000000007,playbook_on_task_start,18,f,f,2,1,43,6,16,,,1
1,287,2020-03-20 23:22:43.362486,8f7e810b-9a4e-4127-b64d-84d96f31b611,0242ac12-0005-236a-5656-00000000007b,runner_on_skipped,18,f,f,2,1,43,6,16,1,6,1
1,288,2020-03-20 23:22:43.409727,0242ac12-0005-236a-5656-000000000014,0242ac12-0005-236a-5656-000000000007,playbook_on_task_start,5,f,f,2,1,33,6,16,,,1
1,289,2020-03-20 23:22:43.410858,6ac88ad6-795a-447b-8b2a-f150fac77dfe,0242ac12-0005-236a-5656-000000000014,runner_on_start,5,f,f,2,1,33,6,16,1,6,1
1,290,2020-03-20 23:22:43.777925,d49700d1-11cc-411f-92fa-399c4c8b591c,0242ac12-0005-236a-5656-000000000014,playbook_on_include,5,f,f,2,1,33,6,16,,,1
